cache_key,text_key,text_type,occurrence_count,estimated_embedding_tokens,example_title,example_original_ids,splits
e121f97f2c36508a86ffa8742c593cb9424c8c5cc67dd300fbb4696efc073fe2,c82c916cc418b8fed607da5d6e80a51bfc706df0491ea9601cb98b1777fb7115,doc,217,101,Association football,5a7109e95542994082a3e4fa || 5a7133fa5542994082a3e660 || 5a721dfd55429971e9dc928b,test:28 || train:157 || valid:32
aa0e3b41604f8a3e83993d7d29d7538a45a72e666ce12082730a091180dba3d0,2febe4e0377f6b0e9b66e1717ea2ca09bcda8a6743dd4a8c8eb8fcacf740dcef,doc,34,25,Singer-songwriter,5a71674f5542994082a3e819 || 5a72bd0b5542992359bc318f || 5a7768cb5542993569682d88,test:6 || train:22 || valid:6
ea11e6a34e44b237f4d1217f6bb1473c80f71cdde3e0db87a7afbd13fa97fdc3,6e91a34c4ddb2a778cf9e570a06d9f0d145742c8ce4bcbca135351ef6bf4f6b1,doc,34,214,South Africa,5a711cb45542994082a3e59f || 5a72a51355429901807daf21 || 5a8327fd5542990548d0b1a3,test:10 || train:20 || valid:4
8ad668c01d2516f9969fd34f2d2e1e4d205c5bc7bbe51799c4c9fda9e9a443fe,c1bbdd0f68b4ded6b70fa0323046f97c1116426d1f29ddce8170c8198857eb9c,doc,34,89,The Simpsons,5a7b895c5542997c3ec97206 || 5a7cde68554299683c1c63ac || 5a7fd7305542992e7d278dc2,test:7 || train:25 || valid:2
25d013bd299c1ca0a73aa0dd214db341484f455c671d24d6e4c4c3b28243baf1,dc9603b6f2f3a43c1fbb6571c74f3c6c15a3f21d5cde939e2077a7ca0488d6c0,doc,34,205,Hip hop music,5a79178d554299029c4b5ef9 || 5a79cd665542994bb94570bf || 5a7a103b5542990783324e27,test:6 || train:22 || valid:6
0e6d8c5074195fcc1f6acdeb6b0f311fa8c9099edb3fa7806325b09a77c786f0,ea9497cc73c05ca83d8cf07a591d1eb85e5856c7bd080c6a35da46d9bc908713,doc,34,99,Pennsylvania,5a739b1955429978a71e9044 || 5a73b2cb55429908901be31a || 5a74c1c05542996c70cfadd8,test:2 || train:24 || valid:8
6b03bafee0053c15c5b21bc70a9eec69f292ad27906e23f1570a0d25f373673f,3c799b4f49e9e5f9df230698074343181790bd840ea1dcad19a4eba6a61baad4,doc,33,76,AirPort,5a83f07455429933447460be || 5a87ef2f55429938390d3eb9 || 5a88940055429938390d3f7b,test:10 || train:21 || valid:2
e61d61a54b404903e040bc83c159b47ca7fe834c3f6f6a120c07a8dbca5ba188,8c3d72750a94285118e4ab8cf17ecd34f5cb6982da1c7c39c31e9f3fbc43530f,doc,33,195,Massachusetts,5a72a9ab5542992359bc315a || 5a78b3f7554299148911f94c || 5a78f753554299078472776e,test:2 || train:23 || valid:8
de4a1b57ae3929f1855cfbdb9125c6bd6ecaeb50caa0f6c3557489f487347479,f627e48a722ae35b0295fab151fa770f206d2a34b5af13029c9c44865538465a,doc,33,91,North America,5a7220f055429971e9dc92ac || 5a72a9ab5542992359bc315a || 5a739b1955429978a71e9044,test:7 || train:25 || valid:1
ba007017c3260f3fff3e5359cc132dcbdb8149466d5dbf20fdc492a1c4b0b335,07254653a56e20e5980fe86db0ad55c8a467afcee2212049b331f5e96326bf4f,doc,32,159,Pakistan,5a74325055429979e28828b3 || 5a74994a55429974ef308c2e || 5a756b175542996c70cfaef7,test:5 || train:19 || valid:8
df24cc3bf9c675e71d3321357af02577534899625aad19b15b70dcb6da065f60,08f3686d42ac8fa9595c40773d3985bcc5f6b2f2c52555ce3c0864d19a2aceac,doc,32,60,County seat,5a7243915542990c210a4086 || 5a7616755542992d0ec06028 || 5a7634f155429976ec32bd6b,test:8 || train:19 || valid:5
9245deb2a6b1836e36426359299e00f026c8679081daedf69e45e239c46e2f46,36be583308d3530d591e8f76e457b1c99d949b837b02bffd1b29c181f328a8fe,doc,32,85,Broadway theatre,5a72b2dc5542992359bc3173 || 5a73a7c755429978a71e9068 || 5a755f0a5542996c70cfaee7,test:8 || train:17 || valid:7
03ab37c6e683ee4b7b7a9e979abad56ac7d366a1271d57b3a93bd9e7ae3f78a9,4e3fe0491bcc4bc7c1f773eb740765e8d196f08a829dbe3458499782deb93292,doc,32,33,Musical film,5a7222b155429971e9dc92c4 || 5a7350d55542994cef4bc535 || 5a7b3a2455429927d897bf5c,test:4 || train:17 || valid:11
9091a4ae29d1e0cb5b7ac4e638342a4b1c11ad35d0eee87aa5b180d72366b5b9,80728b415a0f0e1c546d436ee0f42cae81625a4efd81cca215d5e551e0bc3e59,doc,32,166,Politician,5a72df275542992359bc31b3 || 5a77bef05542992a6e59dfaf || 5a7a014a5542996c55b2dccf,test:5 || train:22 || valid:5
bfd3f9858cdd75a8392f6acfedd12787583da4ae19be25b8710335ecbd7aa88a,a1ff614caa9b0f5918d4f032b88451d8c2c23dd6a89d6696f3b197b470f4131d,doc,32,115,Philadelphia,5a7222b155429971e9dc92c4 || 5a739b1955429978a71e9044 || 5a73b2cb55429908901be31a,test:3 || train:24 || valid:5
f6fad84521c6eb2e5060d2211be2cce17a2a933dbafe564addd998e555f0ac4e,bf2faba62373678a76c6b5b611c7d8a14bbaf88863a51466653f545cb5bd9589,doc,32,62,Crime film,5a7172105542994082a3e837 || 5a79b495554299148911fa3b || 5a7a6c1a5542994f819ef1d5,test:3 || train:22 || valid:7
26e97e68b020253c6a34c90778c75e2031a151625e7024110f5a7c572b085f0f,c91be3712bb27a30151780ddaba3a3fe88520ceb54707b1f9b18acab2740959d,doc,32,78,Fantasy film,5a7350d55542994cef4bc535 || 5a749af055429979e28829b7 || 5a778a3b5542992a6e59dec7,test:4 || train:23 || valid:5
80447d8aaab789f85bfaa0a40b5eecfe599687006a1ce6d0305b2033a28ff1d3,12aa2dab7f6e4bd493182c7c1998762fc795e7c6ae00e5d8de89bd4a798e8316,doc,31,75,Board game,5a7332935542991f9a20c67d || 5a7336bd5542991f9a20c68c || 5a733caa5542992359bc32a3,test:3 || train:23 || valid:5
d186619d919997dfc582c9ab9c54793d33f7e5f61fbf4fc326c761ad4a7ee553,4d06889b5e3c220a6aabe093c42546e2388df86f68597e2cd58d59579d3dc35e,doc,31,42,Comedy-drama,5a77727555429972597f1540 || 5a7776b955429967ab10519e || 5a78f05155429970f5fffde3,test:7 || train:20 || valid:4
6d23b2fce3e72adfdee28eeb7242580028242ce258784fdb8c5529101dc9d4a4,503cc5d643344764b6146aad7f2f66b75b49579192806652b0f35288408373d0,doc,31,193,New Zealand,5a72814f5542994cef4bc2eb || 5a750de95542993748c897ac || 5a7555215542996c70cfaee1,test:3 || train:26 || valid:2
aedf8bce3eb2832c4be1022c3f3c7f3aa894937a9d0bca41321b867e74b84dc8,50e2af75e89510b2b04b523341926f16ea4a6890e1bc4534f7212611cd9eeb1c,doc,31,91,Minnesota,5a72224755429971e9dc92be || 5a7622d75542994ccc9186f1 || 5a7b66135542997c3ec97145,test:2 || train:25 || valid:4
cad213f7920f2e1193f9e102abf47641f5114e1c76f824dd03ab680df001661c,6207324afb5b41d80890059b9fe0e4172add93bd88a29a8efa6a0e04e42b3267,doc,31,147,Indie rock,5a7bb52355429927d897c01a || 5a7c2f145542996dd594b8b4 || 5a7d119d5542995ed0d165d5,test:6 || train:21 || valid:4
d33f23ab08d448061ac5be80c237a7fcf1e3551fcd7b45ef824f09dddd9ab8c7,74630ceb8004e00b63aa0f84ac93af22d5ee96da826c15bc2e3a5e030e4c3c20,doc,31,119,American Civil War,5a7108fa5542994082a3e4ef || 5a711ef85542994082a3e5ac || 5a71380c5542994082a3e68b,test:2 || train:28 || valid:1
524928ab139fa6aa468f8b403e86e1cec87bf2f8fc5bec4f2d08a848779d53b6,f412f721c9a68c8da37f82452dd9c6f725f718c83be95415c608817cf2c253cf,doc,31,110,Biographical film,5a79b495554299148911fa3b || 5a79c9cc554299148911fa53 || 5a7a098d5542996c55b2dce3,test:5 || train:24 || valid:2
40cca179ed68be8d820e31e79fa2ddbade0baf8c07909f2a60b350a8afec7be3,2cc6052f51ce898d3e1af0f7d71fdbda5f44c8d3a071f7af40d98d9efbf9b13d,doc,30,82,National Register of Historic Places,5a72d3525542991f9a20c5ab || 5a771d6155429966f1a36c6d || 5a7f84225542994857a76756,test:6 || train:17 || valid:7
b2147b6509ac0f3d11e5b869a4056065ff488d8aa393786e3fae00ce1568bd58,a1a6da3e4f1ca376389d7f1cbccf2a6588f8f84e7b68b9df19181e48abfebddc,doc,30,143,Belgium,5a75d45f5542994ccc918630 || 5a78a7025542990784727710 || 5a78cc7c55429974737f789f,test:3 || train:23 || valid:4
b7645cec293ce06d48a6c3c0b36bb4863c7cea0a647e4386c5ec6a0eabb07f31,f5247762e033ec4ac6357b47f67a194a9314cd78684b5c46ff9398685be08dbf,doc,30,76,Fantasy,5a752fb75542993748c897df || 5a7542425542996c70cfaecc || 5a7a651b5542990783324f40,test:6 || train:21 || valid:3
b78eb6f3a0623f05e1aaf5aa04cbc6bc441c09062ff38c6e87e2e9fe94f29bba,1c7a04f6309fc32a74137b0ea57bdd09dae787974467836c4632bf61ab6dbaf7,doc,29,34,Italian language,5a7768cb5542993569682d88 || 5a7f53ff5542992097ad2f17 || 5a8038b55542996402f6a485,test:8 || train:18 || valid:3
5ada750c99470e234612ce897164ec5d78afd88493523ed1a963284000828d99,37147278d0a7847a46bffaee93f57f38b711def0e38097fb026cb7764c7e4a04,doc,29,172,Virginia,5a7329a15542991f9a20c65f || 5a8192045542995ce29dcc04 || 5a84973e5542992a431d1a67,test:4 || train:20 || valid:5
f894e79c995e4c97850c3434b30affba0f098341f76a861d3a5218779ad591cd,4f0b5f939d3ed5613169e856d1c2213348efc936d6d0dd911dd3711d7787d39e,doc,29,60,Ohio,5a7698c2554299373536010d || 5a7a616355429941d65f25f7 || 5a7efd2f5542994959419a9c,test:3 || train:17 || valid:9
dd441e985d2c5fd9549192fac4c6933e36f82e4703eda83b567c222660295261,637c4474ae42d4a03de6938f9d5d48e049007fb6ecf69ddef021ad1fa2dd473c,doc,29,173,Maine,5a71148b5542994082a3e567 || 5a72a9ab5542992359bc315a || 5a77bef05542992a6e59dfaf,test:4 || train:20 || valid:5
ccc7d8bcb2e94db5dba3b7db68830737f7dc0b8ba3da72e0be10518c75efe118,a10bb20de2045bdee41832f3368436e0e46c2686c97d0f4e0f9994f10aa51177,doc,29,155,New South Wales,5a733b835542991f9a20c6b2 || 5a7571835542992db9473669 || 5a7a3edd5542990783324ed9,test:2 || train:19 || valid:8
ff1dab995d15dd39cb0fb8ff1394006cb327fde87979e7f0daf972f5f9a21f7f,08bc7277d814b82cbf42791df3fd65eaa03d30838c6332e0da081fb28b90d983,doc,28,185,Silent film,5a77a7565542995d83181249 || 5a77b6325542997042120af7 || 5a7bcd68554299294a54aaf0,test:10 || train:13 || valid:5
78eda60a69bf36c8e644ef2bf8d84a016f6637eb40679d16c2f28722f159fccc,62db3a508ebcea345fdca8d840efd6c54778f1a6edf111f5729baf6d381bd8c3,doc,28,38,Forward (association football),5a7109e95542994082a3e4fa || 5a7248665542990c210a40b1 || 5a728dc65542992359bc30ef,test:4 || train:20 || valid:4
0533f5d2b380a7b686fd1d531e1ab3a99be7f6d830f6ecf713d7c65a1f0c56d7,778e4080edabc29f14434ffadd9149efa46a526daf641de45b31338673f4ba58,doc,28,175,Asia,5a7331705542991f9a20c67a || 5a884adb5542996e4f308938 || 5a887898554299206df2b2a2,test:3 || train:20 || valid:5
8a3d044f9042d61cc14295a1899479309560cb916106f47a36b3130e1b8db7c8,852a0f0e6617997b4cbdb6cd001408b923590f7f7a909bee8387e1787389f6f1,doc,28,85,New Hampshire,5a7268235542992359bc3081 || 5a72a9ab5542992359bc315a || 5a78ed6855429970f5fffdd9,test:7 || train:17 || valid:4
8690e45d2372932f5eb5e383c29db4431e849bd1235f976c28e1fcb9f5458152,eaddae517582951378a358412b630653a4648b3ed33cc2358e10b00799bff110,doc,28,136,Greek language,5a734dad5542994cef4bc522 || 5a79fe3b5542994f819ef119 || 5a84b0705542991dd0999d86,test:2 || train:22 || valid:4
a8c572b4f99e760e3371e1f943ea2cfaa38f0a2e3eb57f34d2c53f67d2874412,001a3aada880ff829c62f176c09656d040f241349bc9069992d625623adf5342,doc,27,50,Australian rules football,5a75227955429929fddd8508 || 5a778cae55429949eeb29eeb || 5ab8338155429919ba4e2260,test:5 || train:16 || valid:6
1f6c2c43360d782d066bc88c358b32822aba66124bc1cfe18774b1cbf67ed3d7,35c68d07095695bd6cdb46db501aeeecf874cf1ff9884ee0a8454e75b9caaac6,doc,27,138,Australian Football League,5a778cae55429949eeb29eeb || 5ab8848d55429916710eb07b || 5aba75e655429955dce3ee3c,test:5 || train:14 || valid:8
bd56dfec5b132c0c0a5034bb34656861e305fed4faaa1dc17958495ded8843ec,38929ddca71b3b913b17e122f1a87e99863e61754ac84072ded18329a70f8058,doc,27,106,Poland,5a7211e655429971e9dc923c || 5a7613c15542994ccc9186bf || 5a77a14655429949eeb29f13,test:3 || train:22 || valid:2
8b1324981584f2629f3fb57180d98afb7a7cc1d15391a5a66718d3d700238774,648aefe8d8b31e00228a0e45e349bef1e6795e253cbee69f8cdcd394f1077982,doc,27,156,Unincorporated area,5a71166d5542994082a3e576 || 5a86eee85542994775f60787 || 5a8a1a975542992e4fca8505,test:5 || train:17 || valid:5
0f811e06ef0f332d5ec77dc4aa06fed2e89b04faf58d6e652b852a825c155d00,7c6b68ef8746c8e538f72a6ebfe36eb910857543518a569bf0ecff5a26e60e84,doc,27,192,Brazil,5a738d27554299623ed4abf3 || 5a7bacf35542997c3ec9724b || 5a7c43c65542990527d5547e,test:3 || train:19 || valid:5
6eb8637e82304c76cc344b64940900a2d2377a99a66ecfe7540133680864d488,b62a584cd8dab5ea762848091993a826328016c68a527390182ef3832cabf7b8,doc,27,117,Record producer,5a72bd0b5542992359bc318f || 5a7560585542992d0ec05f76 || 5a78cc7c55429974737f789f,test:5 || train:21 || valid:1
6c16466300ddafef54f5020bba8bc94d617d44bccc6ff8aae3ed186e1b503b97,c64a02665678715dfe492c680af0dd846e5d879382533486d75506324efa7464,doc,27,110,Kentucky,5a71166d5542994082a3e576 || 5a74f8235542993748c89766 || 5a7929c8554299029c4b5f11,test:3 || train:21 || valid:3
e56279f49a4e52eb2c57c3185a6304f89fafc1e98f58364d58d1a98256b95d0f,d0ca516253f92c8b4622c490998480c68836cbfe0f2af58a25febb0fe063e681,doc,27,193,Paris,5a7270395542992359bc30a8 || 5a75092b55429916b0164242 || 5a7a47be5542994f819ef1b2,test:3 || train:22 || valid:2
5abd2982cfc2729db026915769f735a8e9134676a761cb913b56f49c762c0f11,d41d9a993aa43e7f98bf553a13db86d72843852b73ddfb47151873fa19c17e69,doc,27,76,Americans,5a711bb55542994082a3e597 || 5a7757215542993569682d58 || 5a7a60f15542990783324f35,test:1 || train:21 || valid:5
ab4a8bc6c38c5b8fc3fabe38e552e100a8f33b5684ba140425bec142bfc4550f,e49d8fdea9fff337fabb68009ba7f4756c536737b9f49dfbfb5e1dfb77263a86,doc,27,143,United States Navy,5a72bb045542994cef4bc3e4 || 5a7636fb55429976ec32bd79 || 5a771d6155429966f1a36c6d,test:4 || train:18 || valid:5
b583061a95adc25020017fab40e438b39ff3b6563f0e0b3c7857766eeb855aa5,ff2e56e6cbfdf5189e446eef0a33374acc82a5b075ecceb47de737c617329431,doc,27,171,College basketball,5a724a2b5542990c210a40bc || 5a7a34bf5542994f819ef151 || 5a7c5de155429935c91b5179,test:5 || train:17 || valid:5
11d94d1eb316dfe26e164d6a1694b6dabe1ca36fc4c7d3cf82f632b23d520b3e,0663790a5ddab4215ee26fe4c77c9a6e90f30ef758ed5c9b1efcea2499df73a0,doc,26,91,Pop music,5a7f44a65542992e7d278cd7 || 5a80a587554299485f598676 || 5a82c51055429966c78a6a8d,test:7 || train:18 || valid:1
ff7956d93e10e7fe92916c349e532dc01d07c3f8934dcc91b8696de86a5edda5,14e19e6c86617780e3a4b970368852cf4093f04b7f178b964a13268998db1585,doc,26,71,Hollywood,5a727a635542994cef4bc2c9 || 5a75a0725542992d0ec05fc9 || 5a7785af55429949eeb29ec2,test:5 || train:17 || valid:4
0275ab1b1d49b71c59c9dfed5c2d0d4e0bd753453c00ca16481e2ca9c9caead8,2458c3a571181f8143fc91a04dce671bc357b1b96cb6483a8391ad4f66e8aced,doc,26,186,Music video,5a7b9f1f554299294a54aa2a || 5a8210f355429926c1cdae24 || 5a864ff7554299211dda2af2,test:6 || train:14 || valid:6
25fe3d7214987eea8743d7d20bc25e2ae005e99321d55f4c421bc1442edb601e,2e2742d86509458809527e77e80fbf5804973685792b1f67d5e8864eb2485d2c,doc,26,172,Reality television,5a70f6425542994082a3e44c || 5a7cd5b05542990527d5553d || 5a7f97c05542995d8a8ddeb0,test:1 || train:23 || valid:2
444693b9d733e1fae3eb1ac0c2fa6f04f9d06087b405403bbbb77e1a1a2baa02,665959f3716ba3d472aa54945d3eb1ecb6e280c5baa3b72c1cf3dc8a96ddf2d4,doc,26,75,Animation,5a775f615542993735360250 || 5a82360055429903bc27ba46 || 5a86f94a5542991e7718169e,test:5 || train:14 || valid:7
586025b3806d58dd87c2afa3248a276742067034d0858090ad0a98e6d7e9d88a,a2c72aa3b11adf08392d29b9e48e922ea23e26684ab3f08bcd53510d7ff2bb95,doc,26,82,Hong Kong,5a7119095542994082a3e589 || 5a7136e25542994082a3e67e || 5a78d2b955429974737f78c0,test:5 || train:18 || valid:3
1f65fa554654a0f8d8426fb8603ef51d5965decc79979f942740c83a280f3762,c8f8f10738cba4e7d8aeaa25a1fa26590e610e4ff345e66f279970a034b8801b,doc,26,107,Baseball,5a72944c5542994cef4bc351 || 5a7ec6f355429934daa2fc61 || 5a83b1e75542990548d0b220,test:3 || train:19 || valid:4
43f097e01486a1cf11b63e815db21b3f06d32ca81be56c414087e89273192fbc,10b547c0fdba6f80cbd74d0193e4922ccab6eaf29ad86f5791b2f8f9d55a3c89,doc,25,112,Novelist,5a76fda05542994aec3b71b0 || 5a77863555429949eeb29ec6 || 5a79332555429907847277e7,test:2 || train:19 || valid:4
d48ee71b5c65e0ca96b17f4bde1e68e1559943c374c0e17f5ed7128fe1d48baa,5b4250b236d9e8e926aacc30f311d3a827c38d72bf5a2becebd05a6d87ee675a,doc,25,173,Short story,5a72160e55429971e9dc9253 || 5a7aa9425542992d025e66e4 || 5a7cd8da55429909bec76845,test:7 || train:15 || valid:3
64019bcd3471000be230f2364950e258b17e59c68c4e2e40c688f174b35d2968,60e6b98f4f81973dc9bca0a987a8707dca07ea4d67d0a9d7478c17ebf4ef3862,doc,25,99,Maryland,5a74b4e555429929fddd84c2 || 5a7a47be5542994f819ef1b2 || 5a7ec6f355429934daa2fc61,test:2 || train:21 || valid:2
c02c9778dcb9834f7ad37c825b87f2bc8aa1fe6a3e485ad9d0d68fd801d230fa,61dbd0a96f591a8aac888aa49f24bb19bb3d0ca280fbe61f26a21790d207826d,doc,25,73,Ireland,5a71299e5542994082a3e5fe || 5a722fae55429971e9dc9343 || 5a7766b15542993569682d7e,test:4 || train:19 || valid:2
c1e5babab0edc7cd29af22023667a3e3ed66bc835a40be05504e8fd8866e533e,6b9517f652b8485e0d45672c5091ba70d18b36976979cd7d071f8ffc8e3f6c80,doc,25,65,Bollywood,5a7561495542992db947364e || 5a7732dc55429972597f149b || 5a8591715542994c784ddb27,test:5 || train:14 || valid:6
7e3bbee83b715d7f9d2594281fa3fc5d86fa4f0a03fd8b05d31cd53f347a9458,6ba1dfdf3cf55f50d7a6414fba3e9cfc5d44b253fb4f373d1583656e0d70ced5,doc,25,172,Romance film,5a775f615542993735360250 || 5a778a3b5542992a6e59dec7 || 5a77e9c055429949eeb29fa6,test:3 || train:20 || valid:2
0d031dca720510161f4620497a496fd48336fdf83e255cb72db8814d711670bb,f68c27ae439386bc01996e1b0432cb81faaf20bce0ae30e987322330765d01b3,doc,25,198,Illinois,5a7cc700554299452d57ba4e || 5a8078d85542995d8a8ddf78 || 5a80cf4c55429938b61421f6,test:5 || train:15 || valid:5
d459ac50142501aca687edc9b99dc39e183ee347c0e4359dfa598c60f5fd9a99,084c1c2ab958006a992a250b1517b175b5d9d0d2beb55aa24c7ab52e78462ecc,doc,24,151,Census-designated place,5a7616755542992d0ec06028 || 5a7f38e255429930675136b6 || 5a80b3a9554299485f5986cc,test:8 || train:10 || valid:6
95bb34cbf8b09d5deac53eb62b5b9da979c520f6608c9e4ce7df7b23694ec68b,323e94cec4a0b82b4d037429a675b93e9580cb2e51ab64c916e62d31901f40da,doc,24,69,Airline,5a721b9055429971e9dc9277 || 5a7f1ad155429934daa2fce2 || 5a7fc21455429969796c1b4b,test:4 || train:18 || valid:2
9accf96ab7b0115741ba2f7b294bd2763c8237518e6990dc6a1d102539659e3f,6a72bbd48d31f68c99b932086486632ce97c0aa7e4daa60d807baee499062643,doc,24,120,National Hockey League,5a7b59115542995eb53be923 || 5a824e0b554299676cceb254 || 5a84a5dc5542992a431d1a82,test:5 || train:14 || valid:5
b708855ebe53257ac31a3a1512e407cb70964472a1c6ba0411fee026cef3bcf1,855c99993602f6d8817439ab945cca733e939aa5dbd542295bdfa700e998a158,doc,24,84,Netflix,5a72f0e25542991f9a20c5cf || 5a78f18855429974737f7915 || 5a7c4e655542990527d55489,test:4 || train:16 || valid:4
3734dc7448d69b82ef054118ff66b839f1e2029a2572963c1d42ae2b272ae77d,d9748340f71d49235e205fcc0f9b730b9f984d25ae651a2eb27aa515c7bc2619,doc,24,175,Africa,5a79258a55429974737f79a8 || 5a82a1ae55429954d2e2eb89 || 5a90ab995542990a98493683,test:3 || train:18 || valid:3
5d97fa64c89a2d89c14d6d84999833a20c1607a6fccdec2329665e2b1553435f,e0b9f01049507f50bb0b153068d913c77d9aec547a72d59557f6f4a94ab5f81a,doc,24,99,Adelaide,5a75227955429929fddd8508 || 5a773c7755429972597f14b5 || 5a7eec6f55429934daa2fc7c,test:2 || train:20 || valid:2
493b1c4d0f4bc31087e6db5b3bb3ed2d96ac881ec344f7f00c46c2c1d3c4eff8,0e1027e3b0d7d61bd287eebbc00a67c51b52f2c1162a22d35820d37fef667099,doc,23,123,South Australia,5a75227955429929fddd8508 || 5a773c7755429972597f14b5 || 5a7eec6f55429934daa2fc7c,test:4 || train:16 || valid:3
31ca93da157cf7abe1452050537328acb2efa151e3e8f29c40a5788b24be23aa,123d7f0272c1303fae04b3de0be965069bb0cf3cbc905642b3fea398c78579aa,doc,23,241,Turkey,5a70f9335542994082a3e46a || 5a7324e055429901807daf8f || 5a7d2afd5542995f4f402221,test:5 || train:15 || valid:3
07a6002412f3dc78b54d9f2fd8fdf736cc101426a52e76b5ed2ab6920fc4a92e,1ec3b6e6502511556fcc67fce9d693c0869b671ef13f6a32e85b68ed211c2796,doc,23,37,Physicist,5a7145d55542994082a3e73c || 5a7622d75542994ccc9186f1 || 5a7642f7554299109176e6e8,test:2 || train:17 || valid:4
987d5bae9f472459e35fa950c17da9ab72bec3e1836e49596c2c3374ca599f33,22c7c6642887f7b957c390620bd60c2f46193a85ef79a1496893f18d000ff1d2,doc,23,192,Northern Ireland,5a7339c85542991f9a20c6a2 || 5a74f7405542996c70cfae59 || 5a7cd5b05542990527d5553d,test:3 || train:15 || valid:5
1fd1bee58715f2f54347bf29f8ceef2ce9f9885d39a1eac046b17146001d4878,335543f2a86ab725abe3c7f14c9ec33c2a7f0377e15c80facc62c5b0d7898190,doc,23,120,North Carolina,5a7243915542990c210a4086 || 5a734e6d5542994cef4bc528 || 5a83d0ed5542996488c2e4e7,test:4 || train:14 || valid:5
fc8423b15feccd6c5cb715cb5f3141d0c61dc64decea0a3da63f0f78f555ce8e,3cda451a847452597148b2e25864a11f521410e9c526983236884075ad1247ff,doc,23,167,Supreme Court of the United States,5a72a6d855429901807daf27 || 5a84be095542992a431d1a97 || 5a88658955429938390d3f47,test:2 || train:18 || valid:3
d3932fc323bc872f3979c51d8bb85bdec07807f093e6189ed27ab17375814231,461a303f7b7c86d1a43d17d740bf8e2918b3680bb544462039d7fa3f2bdefce4,doc,23,97,Discography,5a74cfed5542993748c896ea || 5a78dc4d55429970f5fffdb6 || 5a7cc50e554299452d57ba3e,test:4 || train:18 || valid:1
69ceb68043719205ce8858f97c66850d137cc51cd14779475bf26eb0afa91c98,4f2fcb2a3256e389d237df9741a4c362fbc042bf71483461217fb3d94a6bfccb,doc,23,101,Missouri,5a79a26d554299029c4b5f63 || 5a7f79155542995d8a8dde86 || 5a84af3e5542991dd0999d7c,test:5 || train:15 || valid:3
42a508bd5fd44c670dead0d7b75deabddefcbe28b206f0abd56146a9c1de9147,53805f4fe5093b1a1360aec9a98fd2db7f8d73396bff9798a31e0033124cff4a,doc,23,128,Prefecture-level city,5a84c4135542994c784dda31 || 5ab4378f5542991751b4d6f3 || 5ab596d95542992aa134a371,test:4 || train:16 || valid:3
75352930756f7f50bd927b00db1653238b7adc122a0577ebdd29b97bd814c416,56d0553c435825870086b46ad018e47846d04210fb9f87e395e9ef0f51fea2a1,doc,23,124,Musical theatre,5a8318dd55429940e5e1a95e || 5a8dae82554299068b959d99 || 5a8e32d35542995a26add480,test:2 || train:15 || valid:6
eb2b274713e042d882950d716c6a2f212b7f19b7735563bb7058b451f36183ed,629f9796468f1cefb07a9d9e3d9dcff80ff8f29fa50fb5aa76504a9ec73206e5,doc,23,59,CASINO,5a72a51355429901807daf21 || 5a7d2aa05542995f4f40221f || 5a8135eb55429938b61422fa,test:4 || train:15 || valid:4
a27a217f16cf29e4924501f6102c8c1d8f202edcb3d3f25d2e0a93b60752399e,8c903936d08ae9c26e72d928080cfefa5a66ffb83ad775bfbf55aaf9a62d24e4,doc,23,102,Romantic comedy film,5a7776b955429967ab10519e || 5a7a69365542996c55b2dd9b || 5a8656ca554299211dda2afc,test:6 || train:14 || valid:3
3305de6f2692e731ca04d1cf0930606791bfb108c2e7ddd350b528ef54fe11cb,9e5c5d897e99d9551ea1257618424da9445c25d29fb1fb7b22f3956e77595e93,doc,23,218,Irish language,5a71299e5542994082a3e5fe || 5a7339c85542991f9a20c6a2 || 5a74f7405542996c70cfae59,test:5 || train:16 || valid:2
48e9df556125b3db457b3bf734393253719ce135108250b289648591cb8538c5,b71e7279d3d5ee7bda9df651d50595c8cc158602f7c08c3f9f6c9d9a32bb88eb,doc,23,19,Playwright,5a7348555542994cef4bc503 || 5a75e29f5542992d0ec0600c || 5a76fda05542994aec3b71b0,test:2 || train:17 || valid:4
9b170ed99ad7801d52b2685c362b314214b9ead11af663a607c1aff38e1239c7,cb821d2ecbfc10f50ed4482adb3f79a14609c16e1f91cab35a54093ef9e77fdd,doc,23,132,Hangul,5a762a645542992d0ec0603d || 5a775f615542993735360250 || 5a79edfe5542990198eaf006,test:2 || train:19 || valid:2
be006c61cfbfa7b787bb6b263078dc20620bc8c51be4c475117b7a0f75435e16,cd21e9f3b71090036ce193a90395d9ef21a36701a8bde9335395e910d76a16e5,doc,23,258,Republic of Ireland,5a7b1a225542992d025e6770 || 5a81a63c5542990a1d231e45 || 5a849c1b5542997175ce1ef9,test:3 || train:17 || valid:3
556da8b5c70627baf13640fe78d160802954710ee996cca78f1e4354a47a840c,d5c658b2c7568c52070c1d2ef3030f3e75ac3644048ff48639ecc2d36bf27160,doc,23,24,Hot Country Songs,5a72334755429971e9dc934c || 5a769b115542993569682c51 || 5a7d27f05542995ed0d1660d,test:3 || train:15 || valid:5
bed3c89fce849bc85ff2fb76d0258de35434d719e9369a5790138d6e9c6f4755,3fdd4a1036b9550c7c40cafc28c98f5ecf3cea1453d981c7dc1a4984ecd9761a,doc,22,119,Mixed martial arts,5a79131a554299148911f9e3 || 5a7b413a5542992d025e67c4 || 5a7d119d5542995ed0d165d5,test:3 || train:16 || valid:3
