variant_id,estimator,feature_set,blend_alpha,split,top_k,n,sufficient_count,sufficient_rate,mean_support_title_coverage
random_forest_balanced/query_doc/blend0.50,random_forest_balanced,query_doc,0.5,valid,20,1110,826,0.7441441441441441,0.8346846846846847
random_forest_balanced/query_doc/blend0.50,random_forest_balanced,query_doc,0.5,test,5,1112,693,0.6232014388489209,0.7585431654676259
random_forest_balanced/query_doc/blend0.50,random_forest_balanced,query_doc,0.5,test,10,1112,808,0.7266187050359713,0.8214928057553957
random_forest_balanced/query_doc/blend0.50,random_forest_balanced,query_doc,0.5,test,20,1112,858,0.7715827338129496,0.8525179856115108
random_forest_balanced/query_doc/blend0.75,random_forest_balanced,query_doc,0.75,train,5,5183,3961,0.7642292108817287,0.8524985529616053
random_forest_balanced/query_doc/blend0.75,random_forest_balanced,query_doc,0.75,train,10,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/query_doc/blend0.75,random_forest_balanced,query_doc,0.75,train,20,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/query_doc/blend0.75,random_forest_balanced,query_doc,0.75,valid,5,1110,680,0.6126126126126126,0.754054054054054
random_forest_balanced/query_doc/blend0.75,random_forest_balanced,query_doc,0.75,valid,10,1110,784,0.7063063063063063,0.809009009009009
random_forest_balanced/query_doc/blend0.75,random_forest_balanced,query_doc,0.75,valid,20,1110,826,0.7441441441441441,0.8346846846846847
random_forest_balanced/query_doc/blend0.75,random_forest_balanced,query_doc,0.75,test,5,1112,720,0.6474820143884892,0.7724820143884892
random_forest_balanced/query_doc/blend0.75,random_forest_balanced,query_doc,0.75,test,10,1112,808,0.7266187050359713,0.8241906474820144
random_forest_balanced/query_doc/blend0.75,random_forest_balanced,query_doc,0.75,test,20,1112,858,0.7715827338129496,0.8525179856115108
random_forest_balanced/query_doc/blend1.00,random_forest_balanced,query_doc,1.0,train,5,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/query_doc/blend1.00,random_forest_balanced,query_doc,1.0,train,10,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/query_doc/blend1.00,random_forest_balanced,query_doc,1.0,train,20,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/query_doc/blend1.00,random_forest_balanced,query_doc,1.0,valid,5,1110,689,0.6207207207207207,0.7585585585585586
random_forest_balanced/query_doc/blend1.00,random_forest_balanced,query_doc,1.0,valid,10,1110,785,0.7072072072072072,0.8112612612612613
random_forest_balanced/query_doc/blend1.00,random_forest_balanced,query_doc,1.0,valid,20,1110,826,0.7441441441441441,0.8346846846846847
random_forest_balanced/query_doc/blend1.00,random_forest_balanced,query_doc,1.0,test,5,1112,723,0.6501798561151079,0.7747302158273381
random_forest_balanced/query_doc/blend1.00,random_forest_balanced,query_doc,1.0,test,10,1112,814,0.7320143884892086,0.8268884892086331
random_forest_balanced/query_doc/blend1.00,random_forest_balanced,query_doc,1.0,test,20,1112,858,0.7715827338129496,0.8525179856115108
gradient_boosting/query_doc/blend0.00,gradient_boosting,query_doc,0.0,train,5,5183,2464,0.47540034728921476,0.6776963148755547
gradient_boosting/query_doc/blend0.00,gradient_boosting,query_doc,0.0,train,10,5183,3390,0.6540613544279374,0.7819795485240209
gradient_boosting/query_doc/blend0.00,gradient_boosting,query_doc,0.0,train,20,5183,3962,0.7644221493343624,0.852595022187922
gradient_boosting/query_doc/blend0.00,gradient_boosting,query_doc,0.0,valid,5,1110,495,0.44594594594594594,0.6549549549549549
gradient_boosting/query_doc/blend0.00,gradient_boosting,query_doc,0.0,valid,10,1110,697,0.627927927927928,0.7657657657657657
gradient_boosting/query_doc/blend0.00,gradient_boosting,query_doc,0.0,valid,20,1110,826,0.7441441441441441,0.8346846846846847
gradient_boosting/query_doc/blend0.00,gradient_boosting,query_doc,0.0,test,5,1112,522,0.4694244604316547,0.6672661870503597
gradient_boosting/query_doc/blend0.00,gradient_boosting,query_doc,0.0,test,10,1112,739,0.664568345323741,0.7846223021582733
gradient_boosting/query_doc/blend0.00,gradient_boosting,query_doc,0.0,test,20,1112,858,0.7715827338129496,0.8525179856115108
gradient_boosting/query_doc/blend0.25,gradient_boosting,query_doc,0.25,train,5,5183,2755,0.5315454370055952,0.7105923210495851
gradient_boosting/query_doc/blend0.25,gradient_boosting,query_doc,0.25,train,10,5183,3618,0.6980513216284006,0.8077368319506077
gradient_boosting/query_doc/blend0.25,gradient_boosting,query_doc,0.25,train,20,5183,3962,0.7644221493343624,0.852595022187922
gradient_boosting/query_doc/blend0.25,gradient_boosting,query_doc,0.25,valid,5,1110,555,0.5,0.6882882882882883
gradient_boosting/query_doc/blend0.25,gradient_boosting,query_doc,0.25,valid,10,1110,750,0.6756756756756757,0.7945945945945946
gradient_boosting/query_doc/blend0.25,gradient_boosting,query_doc,0.25,valid,20,1110,826,0.7441441441441441,0.8346846846846847
gradient_boosting/query_doc/blend0.25,gradient_boosting,query_doc,0.25,test,5,1112,588,0.5287769784172662,0.7054856115107914
gradient_boosting/query_doc/blend0.25,gradient_boosting,query_doc,0.25,test,10,1112,780,0.7014388489208633,0.8062050359712231
gradient_boosting/query_doc/blend0.25,gradient_boosting,query_doc,0.25,test,20,1112,858,0.7715827338129496,0.8525179856115108
gradient_boosting/query_doc/blend0.50,gradient_boosting,query_doc,0.5,train,5,5183,3069,0.5921281111325487,0.745803588655219
gradient_boosting/query_doc/blend0.50,gradient_boosting,query_doc,0.5,train,10,5183,3693,0.7125217055759213,0.8159367161875362
gradient_boosting/query_doc/blend0.50,gradient_boosting,query_doc,0.5,train,20,5183,3962,0.7644221493343624,0.852595022187922
gradient_boosting/query_doc/blend0.50,gradient_boosting,query_doc,0.5,valid,5,1110,607,0.5468468468468468,0.7193693693693693
gradient_boosting/query_doc/blend0.50,gradient_boosting,query_doc,0.5,valid,10,1110,765,0.6891891891891891,0.8022522522522523
gradient_boosting/query_doc/blend0.50,gradient_boosting,query_doc,0.5,valid,20,1110,826,0.7441441441441441,0.8346846846846847
gradient_boosting/query_doc/blend0.50,gradient_boosting,query_doc,0.5,test,5,1112,646,0.5809352517985612,0.7360611510791367
gradient_boosting/query_doc/blend0.50,gradient_boosting,query_doc,0.5,test,10,1112,800,0.7194244604316546,0.8165467625899281
gradient_boosting/query_doc/blend0.50,gradient_boosting,query_doc,0.5,test,20,1112,858,0.7715827338129496,0.8525179856115108
gradient_boosting/query_doc/blend0.75,gradient_boosting,query_doc,0.75,train,5,5183,3200,0.6174030484275516,0.7602739726027398
gradient_boosting/query_doc/blend0.75,gradient_boosting,query_doc,0.75,train,10,5183,3759,0.7252556434497396,0.8238471927455142
gradient_boosting/query_doc/blend0.75,gradient_boosting,query_doc,0.75,train,20,5183,3962,0.7644221493343624,0.852595022187922
gradient_boosting/query_doc/blend0.75,gradient_boosting,query_doc,0.75,valid,5,1110,649,0.5846846846846847,0.7396396396396396
gradient_boosting/query_doc/blend0.75,gradient_boosting,query_doc,0.75,valid,10,1110,781,0.7036036036036036,0.809009009009009
gradient_boosting/query_doc/blend0.75,gradient_boosting,query_doc,0.75,valid,20,1110,826,0.7441441441441441,0.8346846846846847
gradient_boosting/query_doc/blend0.75,gradient_boosting,query_doc,0.75,test,5,1112,675,0.6070143884892086,0.7526978417266187
gradient_boosting/query_doc/blend0.75,gradient_boosting,query_doc,0.75,test,10,1112,807,0.7257194244604317,0.8214928057553957
gradient_boosting/query_doc/blend0.75,gradient_boosting,query_doc,0.75,test,20,1112,858,0.7715827338129496,0.8525179856115108
gradient_boosting/query_doc/blend1.00,gradient_boosting,query_doc,1.0,train,5,5183,3335,0.6434497395330889,0.7763843333976461
gradient_boosting/query_doc/blend1.00,gradient_boosting,query_doc,1.0,train,10,5183,3798,0.7327802431024503,0.8299247540034729
gradient_boosting/query_doc/blend1.00,gradient_boosting,query_doc,1.0,train,20,5183,3962,0.7644221493343624,0.852595022187922
gradient_boosting/query_doc/blend1.00,gradient_boosting,query_doc,1.0,valid,5,1110,682,0.6144144144144145,0.7576576576576577
gradient_boosting/query_doc/blend1.00,gradient_boosting,query_doc,1.0,valid,10,1110,785,0.7072072072072072,0.8121621621621622
gradient_boosting/query_doc/blend1.00,gradient_boosting,query_doc,1.0,valid,20,1110,826,0.7441441441441441,0.8346846846846847
gradient_boosting/query_doc/blend1.00,gradient_boosting,query_doc,1.0,test,5,1112,707,0.6357913669064749,0.7679856115107914
gradient_boosting/query_doc/blend1.00,gradient_boosting,query_doc,1.0,test,10,1112,812,0.7302158273381295,0.8246402877697842
gradient_boosting/query_doc/blend1.00,gradient_boosting,query_doc,1.0,test,20,1112,858,0.7715827338129496,0.8525179856115108
logistic_regression_balanced/bridge_context/blend0.00,logistic_regression_balanced,bridge_context,0.0,train,5,5183,2464,0.47540034728921476,0.6776963148755547
logistic_regression_balanced/bridge_context/blend0.00,logistic_regression_balanced,bridge_context,0.0,train,10,5183,3390,0.6540613544279374,0.7819795485240209
logistic_regression_balanced/bridge_context/blend0.00,logistic_regression_balanced,bridge_context,0.0,train,20,5183,3962,0.7644221493343624,0.852595022187922
logistic_regression_balanced/bridge_context/blend0.00,logistic_regression_balanced,bridge_context,0.0,valid,5,1110,495,0.44594594594594594,0.6549549549549549
logistic_regression_balanced/bridge_context/blend0.00,logistic_regression_balanced,bridge_context,0.0,valid,10,1110,697,0.627927927927928,0.7657657657657657
logistic_regression_balanced/bridge_context/blend0.00,logistic_regression_balanced,bridge_context,0.0,valid,20,1110,826,0.7441441441441441,0.8346846846846847
logistic_regression_balanced/bridge_context/blend0.00,logistic_regression_balanced,bridge_context,0.0,test,5,1112,522,0.4694244604316547,0.6672661870503597
logistic_regression_balanced/bridge_context/blend0.00,logistic_regression_balanced,bridge_context,0.0,test,10,1112,739,0.664568345323741,0.7846223021582733
logistic_regression_balanced/bridge_context/blend0.00,logistic_regression_balanced,bridge_context,0.0,test,20,1112,858,0.7715827338129496,0.8525179856115108
logistic_regression_balanced/bridge_context/blend0.25,logistic_regression_balanced,bridge_context,0.25,train,5,5183,2825,0.5450511286899479,0.7186957360601968
logistic_regression_balanced/bridge_context/blend0.25,logistic_regression_balanced,bridge_context,0.25,train,10,5183,3630,0.7003665830600039,0.809087401119043
logistic_regression_balanced/bridge_context/blend0.25,logistic_regression_balanced,bridge_context,0.25,train,20,5183,3962,0.7644221493343624,0.852595022187922
logistic_regression_balanced/bridge_context/blend0.25,logistic_regression_balanced,bridge_context,0.25,valid,5,1110,584,0.5261261261261261,0.7004504504504504
logistic_regression_balanced/bridge_context/blend0.25,logistic_regression_balanced,bridge_context,0.25,valid,10,1110,747,0.672972972972973,0.7905405405405406
logistic_regression_balanced/bridge_context/blend0.25,logistic_regression_balanced,bridge_context,0.25,valid,20,1110,826,0.7441441441441441,0.8346846846846847
logistic_regression_balanced/bridge_context/blend0.25,logistic_regression_balanced,bridge_context,0.25,test,5,1112,592,0.5323741007194245,0.7068345323741008
logistic_regression_balanced/bridge_context/blend0.25,logistic_regression_balanced,bridge_context,0.25,test,10,1112,780,0.7014388489208633,0.8089028776978417
logistic_regression_balanced/bridge_context/blend0.25,logistic_regression_balanced,bridge_context,0.25,test,20,1112,858,0.7715827338129496,0.8525179856115108
logistic_regression_balanced/bridge_context/blend0.50,logistic_regression_balanced,bridge_context,0.5,train,5,5183,2992,0.5772718502797608,0.7370248890603898
logistic_regression_balanced/bridge_context/blend0.50,logistic_regression_balanced,bridge_context,0.5,train,10,5183,3681,0.710206444144318,0.8155508392822689
logistic_regression_balanced/bridge_context/blend0.50,logistic_regression_balanced,bridge_context,0.5,train,20,5183,3962,0.7644221493343624,0.852595022187922
logistic_regression_balanced/bridge_context/blend0.50,logistic_regression_balanced,bridge_context,0.5,valid,5,1110,632,0.5693693693693693,0.7256756756756757
logistic_regression_balanced/bridge_context/blend0.50,logistic_regression_balanced,bridge_context,0.5,valid,10,1110,760,0.6846846846846847,0.7990990990990992
logistic_regression_balanced/bridge_context/blend0.50,logistic_regression_balanced,bridge_context,0.5,valid,20,1110,826,0.7441441441441441,0.8346846846846847
logistic_regression_balanced/bridge_context/blend0.50,logistic_regression_balanced,bridge_context,0.5,test,5,1112,632,0.5683453237410072,0.7302158273381295
logistic_regression_balanced/bridge_context/blend0.50,logistic_regression_balanced,bridge_context,0.5,test,10,1112,786,0.7068345323741008,0.8116007194244604
logistic_regression_balanced/bridge_context/blend0.50,logistic_regression_balanced,bridge_context,0.5,test,20,1112,858,0.7715827338129496,0.8525179856115108
logistic_regression_balanced/bridge_context/blend0.75,logistic_regression_balanced,bridge_context,0.75,train,5,5183,3068,0.5919351726799151,0.745321242523635
logistic_regression_balanced/bridge_context/blend0.75,logistic_regression_balanced,bridge_context,0.75,train,10,5183,3693,0.7125217055759213,0.8179625699401891
logistic_regression_balanced/bridge_context/blend0.75,logistic_regression_balanced,bridge_context,0.75,train,20,5183,3962,0.7644221493343624,0.852595022187922
logistic_regression_balanced/bridge_context/blend0.75,logistic_regression_balanced,bridge_context,0.75,valid,5,1110,643,0.5792792792792792,0.7315315315315315
logistic_regression_balanced/bridge_context/blend0.75,logistic_regression_balanced,bridge_context,0.75,valid,10,1110,762,0.6864864864864865,0.8
logistic_regression_balanced/bridge_context/blend0.75,logistic_regression_balanced,bridge_context,0.75,valid,20,1110,826,0.7441441441441441,0.8346846846846847
logistic_regression_balanced/bridge_context/blend0.75,logistic_regression_balanced,bridge_context,0.75,test,5,1112,651,0.585431654676259,0.7401079136690647
logistic_regression_balanced/bridge_context/blend0.75,logistic_regression_balanced,bridge_context,0.75,test,10,1112,786,0.7068345323741008,0.8133992805755396
logistic_regression_balanced/bridge_context/blend0.75,logistic_regression_balanced,bridge_context,0.75,test,20,1112,858,0.7715827338129496,0.8525179856115108
logistic_regression_balanced/bridge_context/blend1.00,logistic_regression_balanced,bridge_context,1.0,train,5,5183,3117,0.601389156858962,0.750241173065792
logistic_regression_balanced/bridge_context/blend1.00,logistic_regression_balanced,bridge_context,1.0,train,10,5183,3712,0.7161875361759599,0.8201813621454755
logistic_regression_balanced/bridge_context/blend1.00,logistic_regression_balanced,bridge_context,1.0,train,20,5183,3962,0.7644221493343624,0.852595022187922
logistic_regression_balanced/bridge_context/blend1.00,logistic_regression_balanced,bridge_context,1.0,valid,5,1110,650,0.5855855855855856,0.7346846846846847
logistic_regression_balanced/bridge_context/blend1.00,logistic_regression_balanced,bridge_context,1.0,valid,10,1110,763,0.6873873873873874,0.8009009009009009
logistic_regression_balanced/bridge_context/blend1.00,logistic_regression_balanced,bridge_context,1.0,valid,20,1110,826,0.7441441441441441,0.8346846846846847
logistic_regression_balanced/bridge_context/blend1.00,logistic_regression_balanced,bridge_context,1.0,test,5,1112,661,0.5944244604316546,0.7459532374100719
logistic_regression_balanced/bridge_context/blend1.00,logistic_regression_balanced,bridge_context,1.0,test,10,1112,789,0.7095323741007195,0.8138489208633094
logistic_regression_balanced/bridge_context/blend1.00,logistic_regression_balanced,bridge_context,1.0,test,20,1112,858,0.7715827338129496,0.8525179856115108
random_forest_balanced/bridge_context/blend0.00,random_forest_balanced,bridge_context,0.0,train,5,5183,2464,0.47540034728921476,0.6776963148755547
random_forest_balanced/bridge_context/blend0.00,random_forest_balanced,bridge_context,0.0,train,10,5183,3390,0.6540613544279374,0.7819795485240209
random_forest_balanced/bridge_context/blend0.00,random_forest_balanced,bridge_context,0.0,train,20,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/bridge_context/blend0.00,random_forest_balanced,bridge_context,0.0,valid,5,1110,495,0.44594594594594594,0.6549549549549549
random_forest_balanced/bridge_context/blend0.00,random_forest_balanced,bridge_context,0.0,valid,10,1110,697,0.627927927927928,0.7657657657657657
random_forest_balanced/bridge_context/blend0.00,random_forest_balanced,bridge_context,0.0,valid,20,1110,826,0.7441441441441441,0.8346846846846847
random_forest_balanced/bridge_context/blend0.00,random_forest_balanced,bridge_context,0.0,test,5,1112,522,0.4694244604316547,0.6672661870503597
random_forest_balanced/bridge_context/blend0.00,random_forest_balanced,bridge_context,0.0,test,10,1112,739,0.664568345323741,0.7846223021582733
random_forest_balanced/bridge_context/blend0.00,random_forest_balanced,bridge_context,0.0,test,20,1112,858,0.7715827338129496,0.8525179856115108
random_forest_balanced/bridge_context/blend0.25,random_forest_balanced,bridge_context,0.25,train,5,5183,3738,0.7212039359444338,0.8273200848929192
random_forest_balanced/bridge_context/blend0.25,random_forest_balanced,bridge_context,0.25,train,10,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/bridge_context/blend0.25,random_forest_balanced,bridge_context,0.25,train,20,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/bridge_context/blend0.25,random_forest_balanced,bridge_context,0.25,valid,5,1110,580,0.5225225225225225,0.6972972972972973
random_forest_balanced/bridge_context/blend0.25,random_forest_balanced,bridge_context,0.25,valid,10,1110,754,0.6792792792792792,0.795045045045045
random_forest_balanced/bridge_context/blend0.25,random_forest_balanced,bridge_context,0.25,valid,20,1110,826,0.7441441441441441,0.8346846846846847
random_forest_balanced/bridge_context/blend0.25,random_forest_balanced,bridge_context,0.25,test,5,1112,612,0.5503597122302158,0.7135791366906474
random_forest_balanced/bridge_context/blend0.25,random_forest_balanced,bridge_context,0.25,test,10,1112,784,0.7050359712230215,0.8089028776978417
random_forest_balanced/bridge_context/blend0.25,random_forest_balanced,bridge_context,0.25,test,20,1112,858,0.7715827338129496,0.8525179856115108
random_forest_balanced/bridge_context/blend0.50,random_forest_balanced,bridge_context,0.5,train,5,5183,3938,0.7597916264711557,0.8502797607563187
random_forest_balanced/bridge_context/blend0.50,random_forest_balanced,bridge_context,0.5,train,10,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/bridge_context/blend0.50,random_forest_balanced,bridge_context,0.5,train,20,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/bridge_context/blend0.50,random_forest_balanced,bridge_context,0.5,valid,5,1110,628,0.5657657657657658,0.7243243243243244
random_forest_balanced/bridge_context/blend0.50,random_forest_balanced,bridge_context,0.5,valid,10,1110,773,0.6963963963963964,0.804954954954955
random_forest_balanced/bridge_context/blend0.50,random_forest_balanced,bridge_context,0.5,valid,20,1110,826,0.7441441441441441,0.8346846846846847
random_forest_balanced/bridge_context/blend0.50,random_forest_balanced,bridge_context,0.5,test,5,1112,653,0.5872302158273381,0.7387589928057554
random_forest_balanced/bridge_context/blend0.50,random_forest_balanced,bridge_context,0.5,test,10,1112,795,0.7149280575539568,0.8125
random_forest_balanced/bridge_context/blend0.50,random_forest_balanced,bridge_context,0.5,test,20,1112,858,0.7715827338129496,0.8525179856115108
random_forest_balanced/bridge_context/blend0.75,random_forest_balanced,bridge_context,0.75,train,5,5183,3952,0.7624927648080262,0.851630329924754
random_forest_balanced/bridge_context/blend0.75,random_forest_balanced,bridge_context,0.75,train,10,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/bridge_context/blend0.75,random_forest_balanced,bridge_context,0.75,train,20,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/bridge_context/blend0.75,random_forest_balanced,bridge_context,0.75,valid,5,1110,648,0.5837837837837838,0.7364864864864865
random_forest_balanced/bridge_context/blend0.75,random_forest_balanced,bridge_context,0.75,valid,10,1110,790,0.7117117117117117,0.8135135135135135
random_forest_balanced/bridge_context/blend0.75,random_forest_balanced,bridge_context,0.75,valid,20,1110,826,0.7441441441441441,0.8346846846846847
random_forest_balanced/bridge_context/blend0.75,random_forest_balanced,bridge_context,0.75,test,5,1112,673,0.6052158273381295,0.7495503597122302
random_forest_balanced/bridge_context/blend0.75,random_forest_balanced,bridge_context,0.75,test,10,1112,811,0.72931654676259,0.8210431654676259
random_forest_balanced/bridge_context/blend0.75,random_forest_balanced,bridge_context,0.75,test,20,1112,858,0.7715827338129496,0.8525179856115108
random_forest_balanced/bridge_context/blend1.00,random_forest_balanced,bridge_context,1.0,train,5,5183,3954,0.7628786417132934,0.8518232683773876
random_forest_balanced/bridge_context/blend1.00,random_forest_balanced,bridge_context,1.0,train,10,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/bridge_context/blend1.00,random_forest_balanced,bridge_context,1.0,train,20,5183,3962,0.7644221493343624,0.852595022187922
random_forest_balanced/bridge_context/blend1.00,random_forest_balanced,bridge_context,1.0,valid,5,1110,651,0.5864864864864865,0.7378378378378379
random_forest_balanced/bridge_context/blend1.00,random_forest_balanced,bridge_context,1.0,valid,10,1110,782,0.7045045045045045,0.80990990990991
random_forest_balanced/bridge_context/blend1.00,random_forest_balanced,bridge_context,1.0,valid,20,1110,826,0.7441441441441441,0.8346846846846847
random_forest_balanced/bridge_context/blend1.00,random_forest_balanced,bridge_context,1.0,test,5,1112,682,0.6133093525179856,0.7562949640287769
random_forest_balanced/bridge_context/blend1.00,random_forest_balanced,bridge_context,1.0,test,10,1112,816,0.7338129496402878,0.8246402877697842
random_forest_balanced/bridge_context/blend1.00,random_forest_balanced,bridge_context,1.0,test,20,1112,858,0.7715827338129496,0.8525179856115108
gradient_boosting/bridge_context/blend0.00,gradient_boosting,bridge_context,0.0,train,5,5183,2464,0.47540034728921476,0.6776963148755547
gradient_boosting/bridge_context/blend0.00,gradient_boosting,bridge_context,0.0,train,10,5183,3390,0.6540613544279374,0.7819795485240209
gradient_boosting/bridge_context/blend0.00,gradient_boosting,bridge_context,0.0,train,20,5183,3962,0.7644221493343624,0.852595022187922
gradient_boosting/bridge_context/blend0.00,gradient_boosting,bridge_context,0.0,valid,5,1110,495,0.44594594594594594,0.6549549549549549
gradient_boosting/bridge_context/blend0.00,gradient_boosting,bridge_context,0.0,valid,10,1110,697,0.627927927927928,0.7657657657657657
gradient_boosting/bridge_context/blend0.00,gradient_boosting,bridge_context,0.0,valid,20,1110,826,0.7441441441441441,0.8346846846846847
gradient_boosting/bridge_context/blend0.00,gradient_boosting,bridge_context,0.0,test,5,1112,522,0.4694244604316547,0.6672661870503597
gradient_boosting/bridge_context/blend0.00,gradient_boosting,bridge_context,0.0,test,10,1112,739,0.664568345323741,0.7846223021582733
gradient_boosting/bridge_context/blend0.00,gradient_boosting,bridge_context,0.0,test,20,1112,858,0.7715827338129496,0.8525179856115108
gradient_boosting/bridge_context/blend0.25,gradient_boosting,bridge_context,0.25,train,5,5183,2593,0.5002894076789504,0.691877291144125
gradient_boosting/bridge_context/blend0.25,gradient_boosting,bridge_context,0.25,train,10,5183,3493,0.6739340150491993,0.7940382018136215
gradient_boosting/bridge_context/blend0.25,gradient_boosting,bridge_context,0.25,train,20,5183,3962,0.7644221493343624,0.852595022187922
gradient_boosting/bridge_context/blend0.25,gradient_boosting,bridge_context,0.25,valid,5,1110,519,0.46756756756756757,0.6675675675675675
gradient_boosting/bridge_context/blend0.25,gradient_boosting,bridge_context,0.25,valid,10,1110,720,0.6486486486486487,0.777027027027027
gradient_boosting/bridge_context/blend0.25,gradient_boosting,bridge_context,0.25,valid,20,1110,826,0.7441441441441441,0.8346846846846847
gradient_boosting/bridge_context/blend0.25,gradient_boosting,bridge_context,0.25,test,5,1112,553,0.4973021582733813,0.6834532374100719
gradient_boosting/bridge_context/blend0.25,gradient_boosting,bridge_context,0.25,test,10,1112,749,0.6735611510791367,0.7900179856115108
gradient_boosting/bridge_context/blend0.25,gradient_boosting,bridge_context,0.25,test,20,1112,858,0.7715827338129496,0.8525179856115108
gradient_boosting/bridge_context/blend0.50,gradient_boosting,bridge_context,0.5,train,5,5183,2796,0.5394559135635733,0.7155122515917423
gradient_boosting/bridge_context/blend0.50,gradient_boosting,bridge_context,0.5,train,10,5183,3608,0.6961219371020645,0.8077368319506077
gradient_boosting/bridge_context/blend0.50,gradient_boosting,bridge_context,0.5,train,20,5183,3962,0.7644221493343624,0.852595022187922
gradient_boosting/bridge_context/blend0.50,gradient_boosting,bridge_context,0.5,valid,5,1110,565,0.509009009009009,0.6918918918918919
gradient_boosting/bridge_context/blend0.50,gradient_boosting,bridge_context,0.5,valid,10,1110,745,0.6711711711711712,0.7914414414414415
gradient_boosting/bridge_context/blend0.50,gradient_boosting,bridge_context,0.5,valid,20,1110,826,0.7441441441441441,0.8346846846846847
gradient_boosting/bridge_context/blend0.50,gradient_boosting,bridge_context,0.5,test,5,1112,590,0.5305755395683454,0.7045863309352518
gradient_boosting/bridge_context/blend0.50,gradient_boosting,bridge_context,0.5,test,10,1112,783,0.704136690647482,0.8084532374100719
gradient_boosting/bridge_context/blend0.50,gradient_boosting,bridge_context,0.5,test,20,1112,858,0.7715827338129496,0.8525179856115108
gradient_boosting/bridge_context/blend0.75,gradient_boosting,bridge_context,0.75,train,5,5183,2990,0.5768859733744935,0.7375072351919738
gradient_boosting/bridge_context/blend0.75,gradient_boosting,bridge_context,0.75,train,10,5183,3708,0.7154157823654255,0.8187343237507235
gradient_boosting/bridge_context/blend0.75,gradient_boosting,bridge_context,0.75,train,20,5183,3962,0.7644221493343624,0.852595022187922
gradient_boosting/bridge_context/blend0.75,gradient_boosting,bridge_context,0.75,valid,5,1110,610,0.5495495495495496,0.7171171171171171
gradient_boosting/bridge_context/blend0.75,gradient_boosting,bridge_context,0.75,valid,10,1110,760,0.6846846846846847,0.8
gradient_boosting/bridge_context/blend0.75,gradient_boosting,bridge_context,0.75,valid,20,1110,826,0.7441441441441441,0.8346846846846847
gradient_boosting/bridge_context/blend0.75,gradient_boosting,bridge_context,0.75,test,5,1112,630,0.5665467625899281,0.7261690647482014
gradient_boosting/bridge_context/blend0.75,gradient_boosting,bridge_context,0.75,test,10,1112,794,0.7140287769784173,0.814748201438849
gradient_boosting/bridge_context/blend0.75,gradient_boosting,bridge_context,0.75,test,20,1112,858,0.7715827338129496,0.8525179856115108
gradient_boosting/bridge_context/blend1.00,gradient_boosting,bridge_context,1.0,train,5,5183,3208,0.6189465560486205,0.7622998263553926
gradient_boosting/bridge_context/blend1.00,gradient_boosting,bridge_context,1.0,train,10,5183,3750,0.7235191973760371,0.8250048234613159
gradient_boosting/bridge_context/blend1.00,gradient_boosting,bridge_context,1.0,train,20,5183,3962,0.7644221493343624,0.852595022187922
gradient_boosting/bridge_context/blend1.00,gradient_boosting,bridge_context,1.0,valid,5,1110,654,0.5891891891891892,0.7400900900900901
gradient_boosting/bridge_context/blend1.00,gradient_boosting,bridge_context,1.0,valid,10,1110,776,0.6990990990990991,0.8081081081081081
gradient_boosting/bridge_context/blend1.00,gradient_boosting,bridge_context,1.0,valid,20,1110,826,0.7441441441441441,0.8346846846846847
gradient_boosting/bridge_context/blend1.00,gradient_boosting,bridge_context,1.0,test,5,1112,672,0.60431654676259,0.7504496402877698
gradient_boosting/bridge_context/blend1.00,gradient_boosting,bridge_context,1.0,test,10,1112,807,0.7257194244604317,0.8210431654676259
gradient_boosting/bridge_context/blend1.00,gradient_boosting,bridge_context,1.0,test,20,1112,858,0.7715827338129496,0.8525179856115108
logistic_regression_balanced/all/blend0.00,logistic_regression_balanced,all,0.0,train,5,5183,2464,0.47540034728921476,0.6776963148755547
logistic_regression_balanced/all/blend0.00,logistic_regression_balanced,all,0.0,train,10,5183,3390,0.6540613544279374,0.7819795485240209
logistic_regression_balanced/all/blend0.00,logistic_regression_balanced,all,0.0,train,20,5183,3962,0.7644221493343624,0.852595022187922
logistic_regression_balanced/all/blend0.00,logistic_regression_balanced,all,0.0,valid,5,1110,495,0.44594594594594594,0.6549549549549549
logistic_regression_balanced/all/blend0.00,logistic_regression_balanced,all,0.0,valid,10,1110,697,0.627927927927928,0.7657657657657657
logistic_regression_balanced/all/blend0.00,logistic_regression_balanced,all,0.0,valid,20,1110,826,0.7441441441441441,0.8346846846846847
logistic_regression_balanced/all/blend0.00,logistic_regression_balanced,all,0.0,test,5,1112,522,0.4694244604316547,0.6672661870503597
